file_name,year,degreeSeekingFirstYear_AAPI,degreeSeekingFirstYear_AIAN,degreeSeekingFirstYear_Black,degreeSeekingFirstYear_Latinx,degreeSeekingFirstYear_Unknown,degreeSeekingFirstYear_intl,degreeSeekingFirstYear_white,degreeSeekingFirstYear_Asian,degreeSeekingFirstYear_NHPI,degreeSeekingFirstYear_multi,degreeSeekingAll_AAPI,degreeSeekingAll_AIAN,degreeSeekingAll_Black,degreeSeekingAll_Latinx,degreeSeekingAll_Unknown,degreeSeekingAll_intl,degreeSeekingAll_white,degreeSeekingAll_Asian,degreeSeekingAll_NHPI,degreeSeekingAll_multi,allStudents_AAPI,allStudents_AIAN,allStudents_Black,allStudents_Latinx,allStudents_Unknown,allStudents_intl,allStudents_white,allStudents_Asian,allStudents_NHPI,allStudents_multi,forbes_ranking,school_name,public_private,Rigor of secondary school record,Class rank,Academic GPA,Standardized test scores,Application Essay,Recommendation(s),Interview,Extracurricular activities,Talent/ability,Character/personal qualities,First Generation,Alumni/ae relation,Geographical residence,State residency,Religious affiliation/commitment,Racial/ethnic status,Volunteer work,Work experience,Level of applicant’s interest
57_20_21,2020,0,2,23,832,111,70,2676,673,6,395,0,27,164,3942,747,447,11522,2881,48,1664,0,27,164,3944,748,447,11523,2881,48,1665,57,"Cal Poly State, San Luis Obispo",Public,4,1,4,4,1,1,1,2,2,1,2,1,2,1,1,1,2,2,1
62_20_21,2020,0,5,339,396,67,47,3812,736,1,243,0,19,2100,2036,303,350,20359,3223,23,1263,0,19,2103,2039,305,351,20426,3235,23,1264,62,University of Georgia,Public,4,1,4,3,2,2,1,2,2,2,2,1,1,1,1,1,2,2,1
63_20_21,2020,0,5,196,580,123,883,5507,1140,5,430,0,31,902,2074,437,4246,21881,3682,22,1461,0,31,906,2092,439,4246,22013,3702,22,1469,63,Purdue University,Public,4,2,4,4,3,3,1,3,2,3,3,1,2,2,1,2,2,2,2
68_20_21,2020,0,21,271,313,50,94,3304,454,6,234,0,100,1435,1655,777,799,16895,1950,23,1037,0,104,1544,1790,979,844,17673,2101,23,1092,68,NC State,Public,4,4,4,4,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2
70_20_21,2020,0,19,246,2779,16,54,6208,1349,5,434,0,99,1093,10992,79,614,25766,3705,28,1477,0,119,1361,14001,99,683,32211,5131,33,1930,70,Texas A&M,Public,4,4,4,4,3,2,1,4,4,2,3,NA,3,3,1,1,3,3,2
74_20_21,2020,0,2,163,533,0,66,417,809,0,65,0,24,1323,3931,0,1342,3098,5324,15,399,0,24,1337,4012,0,1344,3241,5396,15,405,74,"CUNY, Baruch College",Public,4,1,4,NA,3,3,2,2,2,2,1,1,1,1,1,1,1,2,1
75_20_21,2020,0,22,339,277,103,282,3895,764,4,280,0,82,1840,1494,531,2275,19925,3376,21,1363,0,111,2076,1669,2523,2314,21953,3930,28,1457,75,"University of Minnesota, Twin Cities",Public,4,4,4,4,1,1,1,2,2,2,2,2,2,1,1,2,2,2,1
01_21_22,2021,0,2,102,146,26,159,484,273,1,95,0,10,436,551,73,610,2016,1199,5,336,0,0,0,0,0,0,0,0,0,0,1,Princeton University,Private,4,4,4,4,4,4,2,4,4,4,2,2,2,1,1,2,2,2,1
02_21_22,2021,0,17,164,387,5,247,504,580,6,215,0,67,547,1339,19,818,2139,1917,21,778,0,67,547,1339,19,818,2139,1917,21,778,2,Stanford University,Private,4,4,4,4,4,4,2,4,4,4,2,2,2,1,1,2,2,2,1
03_21_22,2021,0,1,118,163,33,120,238,415,0,89,0,6,336,702,92,472,1116,1536,4,365,0,6,336,702,92,481,1116,1536,4,365,3,Massachusetts Institute of Technology,Private,3,2,3,3,3,3,3,3,3,4,2,1,2,1,1,2,2,2,1
04_21_22,2021,0,5,153,277,41,206,623,352,3,126,0,24,524,972,68,672,2429,1399,8,439,0,24,524,972,68,673,2429,1399,8,439,4,Yale University,Private,4,4,4,2,4,4,2,4,4,4,2,2,2,2,1,2,2,2,1
05_21_22,2021,0,12,137,1380,269,911,1310,2483,11,418,0,36,679,6300,1013,4179,6591,11104,48,1861,0,0,0,0,0,0,0,0,0,0,5,UC Berkeley,Public,4,1,4,2,4,2,1,3,2,3,2,1,1,2,1,1,3,3,1
06_21_22,2021,0,6,156,272,25,202,475,311,4,109,0,30,557,1047,94,1083,2014,1429,8,448,0,0,0,0,0,0,0,0,0,0,6,Columbia University (ONLY Columbia College and Columbia Engineering),Private,4,4,4,2,4,4,2,4,3,4,2,2,2,1,1,2,2,2,1
07_21_22,2021,0,2,188,251,112,310,717,647,0,111,0,11,773,1028,396,1311,3350,2615,3,475,0,11,773,1028,396,1311,3350,2615,3,475,7,University of Pennsylvania,Private,4,3,4,4,4,4,3,3,3,4,2,2,2,2,1,2,2,2,2
08_21_22,2021,0,5,186,228,19,287,650,431,4,139,0,16,665,827,80,883,2530,1555,7,532,0,16,665,831,80,934,2533,1555,7,532,8,Harvard University,Private,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1
09_21_22,2021,0,2,102,183,23,156,319,371,2,59,0,2,337,660,48,524,1257,1203,4,205,0,2,337,660,48,530,1258,1203,4,205,9,Rice University,Private,4,4,4,4,4,4,2,4,4,4,2,2,2,2,1,2,2,2,2
10_21_22,2021,0,14,338,583,203,365,1160,831,7,217,0,43,1129,2285,1032,1507,5265,3350,19,821,0,43,1129,2285,1033,1558,5265,3350,19,821,10,Cornell University,Private,4,3,4,2,4,4,2,4,4,4,2,2,2,2,1,2,2,2,1
11_21_22,2021,0,2,154,351,75,216,723,401,0,164,0,6,515,1176,272,869,3339,1739,1,567,0,6,517,1178,272,870,3341,1741,1,568,11,Northwestern University,Private,4,4,4,2,4,4,2,4,4,4,2,2,1,1,1,2,2,2,2
12_21_22,2021,0,0,137,304,27,222,285,352,0,93,0,4,479,1056,117,785,1368,1524,3,391,0,0,0,0,0,0,0,0,0,0,12,Johns Hopkins University,Private,4,4,4,4,4,4,1,3,3,3,2,1,2,1,1,2,3,3,1
14_21_22,2021,0,0,162,332,105,313,626,374,0,141,0,1,456,1122,210,1186,2513,1499,1,525,0,1,456,1122,210,1199,2513,1499,1,525,14,University of Chicago,Private,4,2,2,2,4,4,1,4,4,4,2,2,2,2,2,2,2,2,2
15_21_22,2021,0,6,193,207,65,169,608,274,7,97,0,26,760,758,294,721,2940,1181,20,404,0,26,760,758,295,721,2944,1183,20,404,15,Vanderbilt University,Private,4,4,4,4,4,1,2,4,3,4,2,2,2,2,1,2,2,2,1
16_21_22,2021,0,18,74,128,18,166,573,154,0,90,0,53,243,453,80,528,2254,642,1,279,0,53,243,454,83,540,2260,643,1,279,16,Dartmouth College,Private,4,4,4,4,4,4,2,4,3,4,2,2,2,1,1,2,2,2,2
17_21_22,2021,0,0,20,74,27,42,302,68,0,41,0,1,98,258,107,175,1053,286,0,143,0,1,99,260,107,187,1080,289,0,143,17,Williams College,Private,4,4,4,4,3,4,1,3,3,4,3,3,2,1,2,3,3,3,1
18_21_22,2021,0,6,162,224,39,192,643,301,2,136,0,24,541,802,217,787,2941,1295,12,506,0,24,545,811,292,899,2952,1304,12,510,18,Brown University,Private,4,4,4,2,4,4,1,3,4,4,2,2,2,2,1,2,2,2,1
19_21_22,2021,0,0,21,60,22,63,121,50,1,20,0,1,73,221,77,217,521,205,4,95,0,1,73,221,77,219,521,205,4,95,19,Claremont McKenna College,Private,4,4,4,2,3,4,3,4,3,4,2,2,2,1,1,2,2,2,1
20_21_22,2021,0,4,143,226,65,172,670,329,0,135,0,27,548,719,307,584,2727,1464,1,438,0,27,555,721,333,595,2741,1469,1,441,20,Duke University,Private,4,4,4,4,4,4,2,4,4,4,2,2,2,2,2,2,2,2,2
21_21_22,2021,0,28,195,1113,192,1127,1081,2704,7,0,0,130,951,6624,792,5422,6045,11829,49,0,0,130,951,6624,792,5422,6045,11829,49,0,21,UCSD,Public,4,2,4,1,4,1,1,3,3,3,2,1,2,3,1,1,3,2,NA
22_21_22,2021,0,1,12,80,0,26,43,75,0,33,0,1,25,220,4,78,224,341,1,93,0,1,25,220,4,78,224,341,1,93,22,California Institute of Technology,Private,4,3,3,4,4,4,1,3,2,4,2,1,1,1,1,2,2,2,1
23_21_22,2021,0,1,70,99,1,88,190,114,3,37,0,1,188,354,6,332,824,524,4,150,0,1,189,354,72,340,826,524,4,151,23,Wellesley College,Private,4,4,4,1,1,4,1,3,3,4,2,2,2,2,1,2,2,2,2
24_21_22,2021,0,0,61,89,4,60,184,74,1,41,0,5,203,304,39,206,764,299,4,147,0,5,203,304,39,206,764,299,4,147,24,Amherst College,Private,4,3,4,2,4,4,1,4,4,4,3,2,2,1,1,2,3,3,1
25_21_22,2021,0,0,25,72,0,38,271,57,1,53,0,4,115,217,8,137,1119,174,2,172,0,4,115,217,8,139,1120,174,2,172,25,Bowdoin College,Private,4,4,4,3,4,4,2,4,4,4,2,2,2,2,1,2,2,2,1
26_21_22,2021,0,6,309,1537,100,142,3424,875,1,393,0,36,1772,8192,740,820,17346,3502,19,1617,0,38,1824,8390,771,942,17727,3530,19,1640,26,University of Florida,Public,4,2,4,3,4,1,1,4,4,4,3,1,2,2,1,1,3,3,1
27_21_22,2021,0,2,43,63,12,73,144,73,0,44,0,5,126,224,47,255,545,287,2,152,0,5,127,225,47,255,550,287,2,153,27,Swarthmore College,Private,4,4,4,2,4,4,2,3,2,4,2,2,2,2,2,2,2,2,1
28_21_22,2021,0,8,328,733,56,470,969,872,5,227,0,29,1222,3576,373,2478,6657,4961,54,1269,0,29,1222,3581,426,2562,6674,4971,55,1270,28,University of Southern California,Private,4,1,4,4,4,4,1,3,3,3,2,2,1,1,1,2,2,2,1
29_21_22,2021,0,9,309,640,376,407,3803,1339,2,405,0,36,1262,2352,1620,2617,17067,5481,11,1617,0,37,1267,2358,1630,2737,17124,5499,11,1619,29,UMich - Ann Arbor,Public,4,1,4,3,3,3,1,2,2,3,3,2,2,2,1,1,2,2,2
31_21_22,2021,0,19,418,435,114,286,2519,635,2,261,0,72,1692,1913,517,1051,10963,2494,14,1027,0,72,1696,1917,518,1109,11035,2504,14,1032,31,UNC,Public,4,3,3,4,4,4,1,4,4,4,2,2,1,4,1,2,3,3,1
34_21_22,2021,0,2,250,247,219,187,2033,719,1,231,0,12,1137,1145,834,727,9277,2852,13,939,0,12,1162,1182,846,773,9482,2879,13,950,34,UVA,Public,4,4,4,2,3,3,1,3,3,4,1,1,1,4,1,2,2,2,1
38_21_22,2021,0,3,290,292,51,334,1336,1023,0,142,0,10,1239,1306,202,1772,6852,4450,5,716,0,10,1271,1338,260,1853,7065,4894,5,751,38,Georgia Tech,Public,4,1,4,3,4,2,1,4,2,4,2,2,3,3,1,2,4,4,4
39_21_22,2021,0,10,181,2001,108,907,739,2144,7,392,0,26,620,7606,374,4479,3916,10886,57,1485,0,26,620,7606,374,4479,3916,10886,57,1485,39,UC Irvine,Public,4,1,4,1,4,NA,1,4,4,3,2,1,2,2,1,1,4,4,1
40_21_22,2021,0,5,448,1101,129,1128,2959,2179,3,345,0,13,2062,4759,371,4351,13706,7362,13,1252,0,13,2090,4794,527,4739,13916,7406,13,1281,40,UIUC,Public,4,1,4,3,3,1,1,3,3,3,3,1,2,2,1,3,3,3,1
41_21_22,2021,0,10,631,555,297,170,2670,1428,4,270,0,37,3549,3097,1231,1024,13771,6215,19,1425,0,37,3636,3142,1359,1101,13919,6271,19,1438,41,UMD,Public,4,3,4,4,3,3,1,2,3,2,3,2,2,3,1,2,2,2,1
44_21_22,2021,0,16,245,677,248,897,2513,2058,22,576,0,113,1075,2949,674,4385,11173,8436,121,2441,0,115,1086,2969,5224,4409,11321,8507,121,2454,44,University of Washington,Public,4,1,4,1,4,1,1,3,3,2,3,1,1,2,1,1,3,3,1
46_21_22,2021,0,6,406,2636,126,384,2782,2356,3,361,0,37,1810,11009,394,1728,14189,9687,23,1629,0,37,1824,11087,399,1827,14357,9725,23,1637,46,UT Austin,Public,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1
50_21_22,2021,0,24,188,695,325,816,5191,822,5,399,0,79,695,2266,1064,3231,21958,2848,23,1342,0,83,764,2323,1179,3436,23317,2963,25,1384,50,U-Wisconsin,Public,4,2,3,2,4,3,1,2,2,2,2,1,1,3,1,2,2,2,1
55_21_22,2021,0,2,96,155,44,68,1014,199,1,105,0,9,423,575,265,322,3846,681,4,396,0,9,425,575,268,322,3857,683,4,400,55,William & Mary,Public,4,4,4,4,4,4,2,4,4,4,2,2,2,4,1,2,4,4,2
57_21_22,2021,0,9,37,959,162,56,2538,731,10,382,0,26,146,4092,649,424,11187,2881,50,1600,0,26,146,4092,649,449,11198,2882,50,1601,57,"Cal Poly State, San Luis Obispo",Public,4,1,4,1,1,1,1,2,2,1,2,1,2,1,1,1,2,2,1
62_21_22,2021,0,2,329,361,100,71,3916,815,3,222,0,19,1970,2094,341,338,20490,3443,23,1271,0,19,1986,2100,343,372,20595,3454,23,1274,62,University of Georgia,Public,4,1,4,3,2,2,1,2,2,2,2,1,1,1,1,1,2,2,1
63_21_22,2021,0,12,242,671,168,852,6392,1386,4,464,0,37,922,2305,493,4163,23035,4367,22,1614,0,37,926,2314,495,4166,23136,4385,23,1619,63,Purdue University,Public,4,2,4,4,3,3,1,3,2,3,3,1,2,2,1,2,2,2,2
68_21_22,2021,0,20,300,397,42,109,3527,436,2,213,0,101,1468,1846,581,710,17093,2092,19,1089,0,103,1599,1970,768,838,17863,2214,19,1131,68,NC State,Public,4,4,4,3,3,2,1,2,2,2,2,2,2,2,1,2,2,2,2
70_21_22,2021,0,27,269,3025,34,91,6754,1636,2,485,0,116,1261,14015,126,614,32067,5757,25,2049,0,119,1293,14194,138,728,32326,5830,25,2070,70,Texas A&M,Public,4,4,4,4,3,2,1,4,4,2,3,NA,3,3,1,1,3,3,2
74_21_22,2021,0,6,265,943,0,105,381,781,1,50,0,24,1375,4223,0,1261,2867,5306,10,417,0,24,1379,4283,0,1308,3039,5398,10,418,74,"CUNY, Baruch College",Public,4,1,4,2,3,3,2,2,2,2,1,1,1,1,1,1,1,2,1
75_21_22,2021,0,12,525,419,119,287,4219,962,2,338,0,76,2187,1593,610,1900,19313,3629,16,1410,0,103,2500,1853,1652,2011,22459,4094,24,1513,75,"University of Minnesota, Twin Cities",Public,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1
01_22_23,2022,0,2,128,125,30,222,505,375,2,108,0,7,441,554,86,681,2076,1299,6,377,0,7,441,554,86,694,2076,1299,6,377,1,Princeton University,Private,4,4,4,4,4,4,2,4,4,4,2,2,2,1,1,2,2,2,1
02_22_23,2022,0,17,126,289,5,233,381,505,5,172,0,68,572,1364,19,888,2009,2045,18,778,0,70,653,1482,19,888,2034,2073,18,812,2,Stanford University,Private,4,4,4,4,4,4,2,4,4,4,2,2,2,1,1,2,2,2,1
03_22_23,2022,0,2,94,163,47,124,236,400,0,70,0,8,362,687,118,511,1024,1581,2,345,0,8,362,687,118,530,1024,1581,2,345,3,Massachusetts Institute of Technology,Private,3,2,3,3,3,3,3,3,3,4,2,1,2,1,1,2,2,2,1
04_22_23,2022,0,6,145,224,45,180,486,349,2,117,0,21,551,983,93,690,2333,1486,10,472,0,21,552,983,93,690,2336,1488,10,472,4,Yale University,Private,4,4,4,2,4,4,2,4,4,4,2,2,2,2,1,2,2,2,1
05_22_23,2022,0,8,117,1401,228,686,1313,2521,4,448,0,35,671,6608,1042,4161,6580,11387,45,1946,0,0,0,0,0,0,0,0,0,0,5,UC Berkeley,Public,4,1,4,2,4,2,1,3,2,3,2,1,1,2,1,1,3,3,1
06_22_23,2022,0,6,131,286,22,232,373,287,4,122,0,25,552,1121,87,1065,1915,1415,10,478,0,0,0,0,0,0,0,0,0,0,6,Columbia University (ONLY Columbia College and Columbia Engineering),Private,4,4,4,2,4,4,1,4,3,4,2,2,2,1,1,2,2,2,1
07_22_23,2022,0,3,219,259,113,318,629,709,0,165,0,11,771,1012,450,1308,3008,2688,1,511,0,11,771,1012,450,1308,3008,2688,1,511,7,University of Pennsylvania,Private,4,3,4,4,4,4,3,3,3,4,2,2,2,2,1,2,2,2,1
08_22_23,2022,0,7,165,193,20,252,476,403,5,123,0,20,665,852,79,947,2436,1623,10,546,0,20,665,853,79,1002,2440,1624,10,547,8,Harvard University,Private,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1
09_22_23,2022,0,4,100,199,21,160,307,350,0,60,0,5,355,693,66,560,1263,1320,3,215,0,5,355,693,66,573,1264,1320,3,215,9,Rice University,Private,4,2,4,2,4,4,2,4,4,4,2,2,2,2,1,1,2,2,2
10_22_23,2022,0,5,290,538,210,336,1071,823,5,213,0,30,839,1734,717,1153,4016,2802,15,633,0,40,1150,2311,943,1591,5147,3670,21,862,10,Cornell University,Private,4,3,4,2,4,4,2,4,4,4,2,2,2,2,1,2,2,2,1
11_22_23,2022,0,3,169,304,70,205,678,437,5,167,0,8,569,1234,291,907,3186,1818,6,618,0,8,570,1239,291,911,3195,1821,6,618,11,Northwestern University,Private,4,4,4,2,4,4,2,4,4,4,2,2,2,1,1,2,2,2,2
12_22_23,2022,0,3,152,324,24,201,234,372,0,96,0,5,522,1151,82,835,1164,1504,1,379,0,0,0,0,0,0,0,0,0,0,12,Johns Hopkins University,Private,4,4,4,2,4,4,1,3,3,3,2,1,2,1,1,NA,3,3,1
14_22_23,2022,0,0,153,369,32,266,487,293,0,129,0,1,502,1215,150,1190,2393,1480,1,527,0,1,502,1215,150,1201,2393,1480,1,527,14,University of Chicago,Private,4,2,2,2,4,4,1,4,4,4,2,NA,2,2,NA,1,2,2,1
15_22_23,2022,0,11,178,192,62,169,608,292,7,100,0,29,743,787,276,725,2901,1250,21,412,0,29,743,787,276,729,2904,1250,21,412,15,Vanderbilt University,Private,4,4,4,3,4,3,2,4,3,4,2,2,2,2,1,2,2,2,1
16_22_23,2022,0,13,68,103,23,171,509,154,0,83,0,50,266,429,85,586,2096,600,0,300,0,50,266,429,90,619,2101,602,1,300,16,Dartmouth College,Private,4,4,4,4,4,4,2,4,3,4,2,2,2,1,1,2,2,2,2
17_22_23,2022,0,0,41,91,22,52,245,79,0,47,0,0,107,269,95,187,1019,288,1,163,0,0,107,269,96,190,1036,288,1,165,17,Williams College,Private,4,4,4,2,3,4,1,3,3,4,3,2,2,1,2,3,3,3,1
18_22_23,2022,0,6,172,216,43,232,540,357,4,147,0,27,594,839,213,831,2764,1377,13,564,0,27,595,862,365,1044,2779,1388,13,566,18,Brown University,Private,4,4,4,2,4,4,1,3,4,4,2,2,2,2,1,2,2,2,1
19_22_23,2022,0,0,19,51,12,48,108,55,0,29,0,1,82,226,58,210,490,215,3,98,0,1,82,226,58,213,490,215,3,98,19,Claremont McKenna College,Private,4,4,4,2,3,4,3,4,3,4,2,2,2,1,1,2,2,2,1
21_22_23,2022,0,28,195,1113,192,1127,1081,2704,7,0,0,130,951,6624,792,5422,6045,11829,49,0,0,130,951,6624,792,5422,6045,11829,49,0,21,UCSD,Public,4,2,4,1,4,1,1,3,3,3,2,1,2,3,1,1,3,2,NA
22_22_23,2022,0,0,11,41,1,31,44,82,0,14,0,1,34,216,5,92,208,338,1,87,0,1,34,216,5,92,208,338,1,87,22,California Institute of Technology,Private,4,3,3,4,4,1,1,3,2,4,2,1,1,1,1,2,2,2,1
23_22_23,2022,0,2,44,87,2,92,171,137,0,51,0,3,179,356,11,340,766,532,0,166,0,3,182,357,43,353,788,549,0,172,23,Wellesley College,Private,4,3,4,2,3,4,1,3,3,4,2,2,2,2,1,2,2,2,2
24_22_23,2022,0,2,49,75,7,56,175,57,0,46,0,4,205,301,36,218,725,263,4,142,0,4,205,301,36,218,725,263,4,142,24,Amherst College,Private,4,3,4,2,4,4,1,4,4,4,3,2,2,1,1,2,3,3,1
25_22_23,2022,0,1,33,85,2,31,255,51,1,49,0,2,115,253,6,121,1062,178,3,169,0,2,115,253,6,126,1063,178,3,169,25,Bowdoin College,Private,4,4,4,2,4,4,2,4,4,4,2,2,2,2,1,2,2,2,2
26_22_23,2022,0,1,404,1392,96,141,3314,948,6,310,0,20,1702,8105,591,758,17099,3771,14,1613,0,22,1739,8293,624,906,17487,3812,14,1655,26,University of Florida,Public,4,2,4,3,4,1,1,4,4,4,3,1,2,2,1,1,3,3,1
27_22_23,2022,0,3,48,58,16,59,128,75,0,46,0,7,146,231,51,227,512,286,1,158,0,7,146,234,51,227,514,287,1,158,27,Swarthmore College,Private,4,4,4,2,4,4,2,2,2,4,2,2,2,2,2,2,2,2,1
28_22_23,2022,0,6,259,600,73,603,861,763,14,241,0,29,1325,3588,381,2672,6136,5037,53,1284,0,29,1326,3590,434,2802,6138,5041,54,1285,28,University of Southern California,Private,4,1,4,4,4,4,1,3,3,3,2,2,1,1,1,2,2,2,1
29_22_23,2022,0,8,338,846,332,298,3418,1416,7,387,0,39,1330,2696,1568,2715,16595,5843,18,1644,0,40,1334,2705,1577,2866,16653,5857,18,1645,29,UMich - Ann Arbor,Public,4,1,4,3,3,3,1,2,2,3,3,1,2,2,1,1,2,2,2
31_22_23,2022,0,17,349,374,109,201,2440,726,2,217,0,62,1665,1913,487,1074,10934,2767,10,1019,0,62,1669,1918,497,1253,10990,2788,10,1023,31,UNC,Public,4,3,3,2,4,4,1,4,4,4,2,2,1,4,1,2,3,3,1
34_22_23,2022,0,4,326,303,227,216,1904,803,4,233,0,12,1197,1214,832,769,8914,3035,9,967,0,12,1259,1240,969,837,9133,3060,9,977,34,UVA,Public,4,4,4,2,3,3,1,3,3,4,2,2,2,4,1,2,2,2,1
38_22_23,2022,0,0,322,339,39,285,1270,1228,0,163,0,0,1366,1424,175,1766,6668,5202,5,773,0,0,1405,1456,228,1867,6876,5764,5,814,38,Georgia Tech,Public,4,1,4,2,3,2,1,3,2,4,2,1,3,4,1,2,2,2,1
39_22_23,2022,0,10,128,1720,102,611,603,2189,5,426,0,37,575,7596,392,3747,3749,10915,41,1609,0,37,575,7596,392,3747,3749,10915,41,1609,39,UC Irvine,Public,4,1,4,1,4,NA,1,4,4,3,2,1,2,2,1,1,4,4,1
40_22_23,2022,0,2,444,1066,128,1334,2924,1792,2,265,0,11,2012,4687,389,4749,13381,7562,11,1229,0,11,2041,4720,518,5343,13628,7608,11,1240,40,UIUC,Public,4,1,4,3,3,1,1,3,3,3,3,1,2,2,1,2,2,2,1
41_22_23,2022,0,7,725,536,351,188,2122,1621,4,267,0,32,3803,3112,1293,962,12559,6753,16,1452,0,33,3833,3131,1367,1117,12628,6772,16,1456,41,UMD,Public,4,3,4,2,3,3,1,2,3,2,3,1,2,3,1,2,2,2,1
44_22_23,2022,0,26,260,689,317,1041,2359,2129,19,575,0,101,1145,3050,873,4299,10927,8627,99,2457,0,104,1154,3072,5743,4483,11063,8680,100,2473,44,University of Washington,Public,4,1,4,1,4,1,1,3,3,2,3,1,1,2,1,1,3,3,1
46_22_23,2022,0,10,460,2688,165,362,2607,2461,6,350,0,43,1848,11481,520,1837,13597,9999,22,1633,0,43,1861,11538,521,1915,13732,10039,22,1638,46,UT Austin,Public,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1
55_22_23,2022,0,1,89,156,26,65,995,194,1,115,0,6,398,619,201,283,4058,767,5,441,0,6,399,619,201,284,4072,768,5,443,55,William & Mary,Public,4,4,4,4,4,4,2,4,4,4,2,2,2,4,1,2,4,4,2
57_22_23,2022,0,2,34,1168,119,40,2542,760,11,435,0,21,146,4415,590,337,10771,2945,53,1635,0,21,146,4416,590,380,10776,2946,53,1635,57,"Cal Poly State, San Luis Obispo",Public,4,1,4,1,1,1,1,2,2,1,2,1,2,1,1,1,2,2,1
62_22_23,2022,0,3,340,425,88,51,4196,889,4,254,0,19,1906,2237,367,315,20694,3700,17,1284,0,19,1910,2244,367,367,20793,3711,17,1286,62,University of Georgia,Public,4,1,4,3,2,2,1,2,2,2,2,1,1,1,1,1,2,2,1
63_22_23,2022,0,7,232,725,163,760,5559,1375,4,528,0,28,936,2496,541,4243,22943,4842,19,1748,0,28,946,2505,546,4248,23047,4855,20,1754,63,Purdue University,Public,4,2,4,4,3,3,1,3,2,3,3,1,2,2,1,2,2,2,2
68_22_23,2022,0,21,333,484,44,119,3794,560,4,267,0,89,1475,2035,396,670,16957,2313,18,1155,0,93,1540,2086,583,784,17505,2442,19,1202,68,NC State,Public,4,4,4,3,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2
70_22_23,2022,0,30,347,3272,61,108,6343,1834,5,490,0,123,1302,14419,187,581,31593,6446,22,2119,0,127,1333,14637,195,689,31836,6526,24,2145,70,Texas A&M,Public,4,4,4,4,3,2,1,4,4,2,3,1,3,3,1,1,3,3,2
74_22_23,2022,0,4,247,709,0,87,407,1079,6,48,0,26,1436,4160,0,1136,2768,5599,13,416,0,26,1448,4221,0,1184,2904,5675,15,423,74,"CUNY, Baruch College",Public,4,1,4,2,3,3,2,2,2,2,1,1,1,1,1,1,1,2,1
75_22_23,2022,0,27,562,482,80,346,3977,947,6,310,0,96,2420,1771,527,1801,18678,3797,18,1452,0,136,3065,2388,1697,1947,23552,4637,28,1798,75,"University of Minnesota, Twin Cities",Public,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1
